2205_PSC1515_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_PSY2012_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_PUR2003_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_QMB2100_MC_VC,1,6/24/2020,6/25/2020,1,7/27/2020,7/28/2020
2205_QMB2100L_MC_VC,0,1/1/2020,1/1/2020,0,1/1/2020,1/1/2020
2205_REA0007_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_REA0017_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_REL1210_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_REL1240_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_REL2300_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_SBM1000_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_SCC1000_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_SCC2020_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_SLS1106_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_SLS1505_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_SLS1510_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_SPC1017_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_SPC2608_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_SPN1120_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_SPN1121_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_SPN2220_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_STA2023_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_SYG2000_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_SYG2230_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_TAX2000_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_TAX2010_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_TRA1154_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_TRA2010_MC_VC,1,6/24/2020,6/25/2020,1,1/1/2020,1/1/2020
2205_TRA3132_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_TRA4234_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_WOH2012_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_ANT2000_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_CCJ4641_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_CGS1005C_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_CJC4163_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_DSC4012_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_EGI4050_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_EGI4230_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_EGI4244_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_EGI4301_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_EGI4410_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_ENT2201_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_ENT2212_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_ENT2612_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_GRA1111C_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_GRA1750_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_GRA2117C_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_GRA2156C_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_LIT2000_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAN2300_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MAR1720_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MNA2120_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_FSE1000_MC_VC,1,6/24/2020,6/25/2020,1,7/27/2020,7/28/2020
2205_MAN4523_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAC2311_MC_VC,0,1/1/2020,1/1/2020,0,1/2/2020,1/2/2020
2205_ARC2201_MC_VC,0,1/1/2020,1/1/2020,0,1/3/2020,1/3/2020
